"Latest: Time (s)","Latest: Potential (V)"
23.11,-0.000241196717752
23.12,-0.0077775070917
23.13,-0.00275330017574
23.14,-0.00275330017574
23.15,-0.00275330017574
23.16,-0.0077775070917
23.17,-0.00275330017574
23.18,-0.000241196717752
23.19,0.00478301019821
23.2,-0.000241196717752
23.21,-0.00275330017574
23.22,0.00227090674023
23.23,-0.0077775070917
23.24,0.0072951136562
23.25,-0.0077775070917
23.26,0.00478301019821
23.27,-0.00275330017574
23.28,-0.000241196717752
23.29,-0.000241196717752
23.3,-0.00275330017574
23.31,-0.00275330017574
23.32,-0.0077775070917
23.33,0.00478301019821
23.34,-0.00275330017574
23.35,-0.00526540363372
23.36,-0.00275330017574
23.37,0.00227090674023
23.38,-0.000241196717752
23.39,-0.00526540363372
23.4,-0.00275330017574
23.41,-0.00275330017574
23.42,0.00227090674023
23.43,-0.00275330017574
23.44,-0.00275330017574
23.45,-0.000241196717752
23.46,0.00227090674023
23.47,-0.00275330017574
23.48,-0.0077775070917
23.49,-0.0077775070917
23.5,-0.000241196717752
23.51,0.00478301019821
23.52,0.00227090674023
23.53,-0.0077775070917
23.54,-0.0077775070917
23.55,-0.00275330017574
23.56,-0.000241196717752
23.57,0.00227090674023
23.58,-0.0102896105497
23.59,-0.00275330017574
23.6,-0.00526540363372
23.61,-0.00275330017574
23.62,-0.000241196717752
23.63,0.00478301019821
23.64,-0.00275330017574
23.65,-0.00526540363372
23.66,-0.00526540363372
23.67,-0.000241196717752
23.68,-0.000241196717752
23.69,-0.00275330017574
23.7,0.00478301019821
23.71,0.00227090674023
23.72,-0.00275330017574
23.73,0.00478301019821
23.74,-0.000241196717752
23.75,0.00478301019821
23.76,-0.0077775070917
23.77,-0.00275330017574
23.78,-0.00275330017574
23.79,-0.00275330017574
23.8,-0.00275330017574
23.81,0.00227090674023
23.82,-0.00275330017574
23.83,-0.00275330017574
23.84,-0.00526540363372
23.85,-0.00526540363372
23.86,0.00227090674023
23.87,-0.00275330017574
23.88,-0.000241196717752
23.89,-0.00275330017574
23.9,-0.000241196717752
23.91,-0.00275330017574
23.92,-0.00526540363372
23.93,-0.00275330017574
23.94,-0.000241196717752
23.95,0.00478301019821
23.96,-0.0077775070917
23.97,-0.00526540363372
23.98,-0.00275330017574
23.99,-0.00526540363372
24,0.00478301019821
24.01,-0.0077775070917
24.02,0.00227090674023
24.03,-0.00275330017574
24.04,-0.00275330017574
24.05,-0.00275330017574
24.06,-0.00526540363372
24.07,-0.00526540363372
24.08,-0.000241196717752
24.09,-0.0077775070917
24.1,-0.00275330017574
24.11,0.00227090674023
24.12,-0.0102896105497
24.13,-0.00526540363372
24.14,-0.00275330017574
24.15,-0.00275330017574
24.16,-0.0077775070917
24.17,0.00227090674023
24.18,-0.000241196717752
24.19,-0.0077775070917
24.2,-0.00275330017574
24.21,-0.0077775070917
24.22,-0.0102896105497
24.23,0.00478301019821
24.24,-0.00275330017574
24.25,-0.000241196717752
24.26,0.00227090674023
24.27,-0.00526540363372
24.28,-0.00526540363372
24.29,-0.000241196717752
24.3,0.00478301019821
24.31,-0.00275330017574
24.32,-0.00275330017574
24.33,-0.0077775070917
24.34,-0.000241196717752
24.35,-0.00275330017574
24.36,-0.0077775070917
24.37,-0.0102896105497
24.38,0.00478301019821
24.39,-0.0077775070917
24.4,-0.00526540363372
24.41,-0.0077775070917
24.42,-0.0077775070917
24.43,0.00227090674023
24.44,-0.00526540363372
24.45,-0.00526540363372
24.46,-0.00526540363372
24.47,0.00478301019821
24.48,0.00227090674023
24.49,-0.00275330017574
24.5,-0.0077775070917
24.51,-0.00275330017574
24.52,0.00227090674023
24.53,-0.0102896105497
24.54,-0.0102896105497
24.55,-0.00526540363372
24.56,-0.00526540363372
24.57,-0.0077775070917
24.58,-0.000241196717752
24.59,-0.000241196717752
24.6,0.00478301019821
24.61,-0.00275330017574
24.62,-0.0102896105497
24.63,-0.000241196717752
24.64,0.00227090674023
24.65,-0.00526540363372
24.66,0.00227090674023
24.67,-0.0102896105497
24.68,-0.000241196717752
24.69,-0.00526540363372
24.7,-0.000241196717752
24.71,-0.00275330017574
24.72,-0.0102896105497
24.73,0.00478301019821
24.74,-0.00275330017574
24.75,-0.00526540363372
24.76,-0.00275330017574
24.77,-0.0102896105497
24.78,-0.00526540363372
24.79,-0.00275330017574
24.8,-0.0102896105497
24.81,-0.0102896105497
24.82,-0.0153138174657
24.83,-0.0077775070917
24.84,-0.000241196717752
24.85,-0.0077775070917
24.86,-0.00275330017574
24.87,-0.00526540363372
24.88,-0.00275330017574
24.89,-0.0077775070917
24.9,-0.0077775070917
24.91,-0.0077775070917
24.92,-0.0128017140077
24.93,-0.0128017140077
24.94,-0.0102896105497
24.95,-0.0077775070917
24.96,-0.0077775070917
24.97,-0.00275330017574
24.98,-0.0077775070917
24.99,-0.0128017140077
25,-0.00526540363372
25.01,-0.0128017140077
25.02,-0.0077775070917
25.03,-0.00275330017574
25.04,-0.00275330017574
25.05,-0.00526540363372
25.06,-0.0102896105497
25.07,-0.0077775070917
25.08,-0.00275330017574
25.09,-0.00275330017574
25.1,-0.00275330017574
25.11,-0.00275330017574
25.12,-0.0077775070917
25.13,-0.0128017140077
25.14,-0.0128017140077
25.15,-0.00526540363372
25.16,-0.000241196717752
25.17,-0.0077775070917
25.18,-0.00526540363372
25.19,-0.0077775070917
25.2,-0.0128017140077
25.21,-0.0128017140077
25.22,-0.0077775070917
25.23,-0.00275330017574
25.24,-0.00275330017574
25.25,-0.00526540363372
25.26,-0.0128017140077
25.27,-0.0077775070917
25.28,-0.00275330017574
25.29,-0.0077775070917
25.3,-0.0128017140077
25.31,-0.00275330017574
25.32,-0.0128017140077
25.33,-0.0077775070917
25.34,-0.000241196717752
25.35,-0.0077775070917
25.36,-0.0077775070917
25.37,-0.0153138174657
25.38,-0.0077775070917
25.39,-0.0102896105497
25.4,-0.00526540363372
25.41,-0.00275330017574
25.42,-0.0153138174657
25.43,-0.0128017140077
25.44,-0.0077775070917
25.45,-0.0077775070917
25.46,-0.00526540363372
25.47,-0.0102896105497
25.48,-0.0128017140077
25.49,-0.00526540363372
25.5,-0.00526540363372
25.51,-0.0153138174657
25.52,-0.00275330017574
25.53,-0.0077775070917
25.54,-0.0077775070917
25.55,-0.0077775070917
25.56,-0.0077775070917
25.57,-0.0077775070917
25.58,-0.00275330017574
25.59,-0.00526540363372
25.6,-0.0077775070917
25.61,-0.000241196717752
25.62,-0.000241196717752
25.63,-0.00275330017574
25.64,-0.0077775070917
25.65,-0.0128017140077
25.66,-0.00526540363372
25.67,-0.0128017140077
25.68,-0.00526540363372
25.69,-0.00526540363372
25.7,-0.000241196717752
25.71,-0.00275330017574
25.72,-0.00275330017574
25.73,-0.0077775070917
25.74,-0.0128017140077
25.75,-0.0128017140077
25.76,-0.0077775070917
25.77,-0.00526540363372
25.78,-0.000241196717752
25.79,-0.00275330017574
25.8,-0.0077775070917
25.81,-0.00275330017574
25.82,-0.00526540363372
25.83,-0.0077775070917
25.84,-0.0077775070917
25.85,-0.00526540363372
25.86,-0.00275330017574
25.87,-0.00275330017574
25.88,-0.00526540363372
25.89,-0.0128017140077
25.9,-0.0077775070917
25.91,-0.0102896105497
25.92,-0.0128017140077
25.93,-0.00275330017574
25.94,-0.00526540363372
25.95,-0.00526540363372
25.96,-0.00275330017574
25.97,-0.0077775070917
25.98,-0.00275330017574
25.99,-0.0153138174657
26,-0.0077775070917
26.01,-0.00526540363372
26.02,-0.0077775070917
26.03,-0.0102896105497
26.04,-0.0077775070917
26.05,-0.0128017140077
26.06,-0.00275330017574
26.07,-0.00526540363372
26.08,-0.0077775070917
26.09,-0.0102896105497
26.1,-0.0077775070917
26.11,-0.0128017140077
26.12,-0.0077775070917
26.13,-0.00275330017574
26.14,-0.0128017140077
26.15,-0.0077775070917
26.16,-0.00275330017574
26.17,-0.0102896105497
26.18,-0.0128017140077
26.19,-0.0077775070917
26.2,-0.000241196717752
26.21,-0.0102896105497
26.22,-0.0102896105497
26.23,-0.0077775070917
26.24,-0.0077775070917
26.25,-0.00275330017574
26.26,-0.0128017140077
26.27,-0.0077775070917
26.28,-0.00275330017574
26.29,-0.0077775070917
26.3,-0.0128017140077
26.31,-0.0128017140077
26.32,-0.0077775070917
26.33,-0.0077775070917
26.34,-0.00526540363372
26.35,-0.0077775070917
26.36,-0.00526540363372
26.37,-0.00526540363372
26.38,-0.00275330017574
26.39,-0.0128017140077
26.4,-0.0077775070917
26.41,-0.000241196717752
26.42,-0.0128017140077
26.43,-0.00526540363372
26.44,-0.0077775070917
26.45,-0.000241196717752
26.46,-0.0077775070917
26.47,-0.0128017140077
26.48,-0.00275330017574
26.49,-0.0128017140077
26.5,-0.000241196717752
26.51,-0.0077775070917
26.52,-0.0128017140077
26.53,-0.0077775070917
26.54,-0.000241196717752
26.55,-0.0077775070917
26.56,-0.0077775070917
26.57,-0.00526540363372
26.58,-0.0077775070917
26.59,-0.0077775070917
26.6,-0.0077775070917
26.61,-0.00275330017574
26.62,-0.0102896105497
26.63,-0.00526540363372
26.64,-0.00275330017574
26.65,-0.0077775070917
26.66,-0.0077775070917
26.67,-0.0077775070917
26.68,-0.000241196717752
26.69,-0.0128017140077
26.7,-0.0128017140077
26.71,-0.00526540363372
26.72,-0.0077775070917
26.73,-0.00526540363372
26.74,-0.0128017140077
26.75,-0.0153138174657
26.76,-0.000241196717752
26.77,-0.000241196717752
26.78,-0.0077775070917
26.79,-0.0102896105497
26.8,-0.00526540363372
26.81,-0.0153138174657
26.82,-0.0077775070917
26.83,-0.0077775070917
26.84,-0.0153138174657
26.85,-0.00275330017574
26.86,-0.0102896105497
26.87,-0.0077775070917
26.88,-0.000241196717752
26.89,-0.0102896105497
26.9,-0.00526540363372
26.91,-0.0128017140077
26.92,-0.0077775070917
26.93,-0.00275330017574
26.94,-0.0077775070917
26.95,-0.0128017140077
26.96,-0.00526540363372
26.97,-0.0128017140077
26.98,-0.0077775070917
26.99,-0.0077775070917
27,-0.0128017140077
27.01,-0.0128017140077
27.02,-0.0153138174657
27.03,-0.0153138174657
27.04,-0.0128017140077
27.05,-0.00275330017574
27.06,-0.00275330017574
27.07,-0.00275330017574
27.08,-0.00526540363372
27.09,-0.0128017140077
27.1,-0.0077775070917
27.11,-0.00526540363372
27.12,-0.00275330017574
27.13,-0.0077775070917
27.14,-0.00526540363372
27.15,-0.00526540363372
27.16,-0.00526540363372
27.17,-0.00275330017574
27.18,-0.0128017140077
27.19,-0.0077775070917
27.2,-0.0077775070917
27.21,-0.0077775070917
27.22,-0.0077775070917
27.23,-0.00275330017574
27.24,-0.0077775070917
27.25,-0.0153138174657
27.26,-0.00526540363372
27.27,-0.00275330017574
27.28,-0.0077775070917
27.29,-0.0128017140077
27.3,-0.000241196717752
27.31,-0.0128017140077
27.32,-0.0077775070917
27.33,-0.0128017140077
27.34,-0.00526540363372
27.35,-0.0102896105497
27.36,-0.0077775070917
27.37,-0.0102896105497
27.38,-0.0128017140077
27.39,-0.000241196717752
27.4,-0.0077775070917
27.41,-0.00275330017574
27.42,-0.00275330017574
27.43,-0.00526540363372
27.44,-0.0077775070917
27.45,-0.0128017140077
27.46,-0.00275330017574
27.47,-0.0077775070917
27.48,-0.0077775070917
27.49,-0.0077775070917
27.5,-0.0153138174657
27.51,-0.000241196717752
27.52,-0.0077775070917
27.53,-0.0102896105497
27.54,-0.00275330017574
27.55,-0.0128017140077
27.56,-0.00275330017574
27.57,-0.0077775070917
27.58,-0.0077775070917
27.59,-0.0128017140077
27.6,-0.0077775070917
27.61,-0.00275330017574
27.62,-0.0077775070917
27.63,-0.0077775070917
27.64,-0.0077775070917
27.65,-0.00275330017574
27.66,-0.0102896105497
27.67,-0.0077775070917
27.68,-0.0153138174657
27.69,-0.0128017140077
27.7,-0.0102896105497
27.71,-0.0077775070917
27.72,-0.0077775070917
27.73,-0.0077775070917
27.74,-0.00526540363372
27.75,-0.0128017140077
27.76,-0.0102896105497
27.77,-0.00526540363372
27.78,-0.0077775070917
27.79,-0.00526540363372
27.8,-0.0077775070917
27.81,-0.0128017140077
27.82,-0.00526540363372
27.83,-0.0077775070917
27.84,-0.00275330017574
27.85,-0.00526540363372
27.86,-0.0077775070917
27.87,-0.0102896105497
27.88,-0.0077775070917
27.89,-0.000241196717752
27.9,-0.00526540363372
27.91,-0.0128017140077
27.92,-0.0128017140077
27.93,-0.0128017140077
27.94,-0.0128017140077
27.95,-0.00526540363372
27.96,-0.0153138174657
27.97,-0.0153138174657
27.98,-0.0077775070917
27.99,-0.0077775070917
28,-0.00275330017574
28.01,-0.00275330017574
28.02,-0.0077775070917
28.03,-0.0077775070917
28.04,-0.0077775070917
28.05,-0.0077775070917
28.06,-0.0077775070917
28.07,-0.0128017140077
28.08,-0.00526540363372
28.09,-0.0077775070917
28.1,-0.0077775070917
28.11,-0.0102896105497
28.12,-0.0128017140077
28.13,-0.0077775070917
28.14,-0.0077775070917
28.15,-0.0077775070917
28.16,-0.0077775070917
28.17,-0.0153138174657
28.18,-0.0077775070917
28.19,-0.00526540363372
28.2,-0.0077775070917
28.21,-0.0102896105497
28.22,-0.00275330017574
28.23,-0.000241196717752
28.24,-0.0077775070917
28.25,-0.0077775070917
28.26,-0.0077775070917
28.27,-0.0128017140077
28.28,-0.000241196717752
28.29,-0.0077775070917
28.3,-0.0077775070917
28.31,-0.00526540363372
28.32,-0.0128017140077
28.33,-0.00275330017574
28.34,-0.0128017140077
28.35,-0.00275330017574
28.36,-0.0128017140077
28.37,-0.0153138174657
28.38,-0.0128017140077
28.39,-0.0077775070917
28.4,-0.0128017140077
28.41,-0.0077775070917
28.42,-0.0077775070917
28.43,-0.0128017140077
28.44,-0.00275330017574
28.45,-0.0128017140077
28.46,-0.0077775070917
28.47,-0.00275330017574
28.48,-0.00275330017574
28.49,-0.00275330017574
28.5,-0.0077775070917
28.51,-0.00275330017574
28.52,-0.0077775070917
28.53,-0.0128017140077
28.54,-0.0077775070917
28.55,-0.000241196717752
28.56,-0.0077775070917
28.57,-0.0153138174657
28.58,-0.0077775070917
28.59,-0.00275330017574
28.6,-0.00275330017574
28.61,-0.00275330017574
28.62,-0.0077775070917
28.63,-0.0128017140077
28.64,-0.0102896105497
28.65,-0.0102896105497
28.66,-0.00275330017574
28.67,-0.0077775070917
28.68,-0.00526540363372
28.69,-0.0128017140077
28.7,-0.0077775070917
28.71,-0.000241196717752
28.72,-0.00275330017574
28.73,-0.00526540363372
28.74,-0.0128017140077
28.75,-0.00275330017574
28.76,-0.0128017140077
28.77,-0.00275330017574
28.78,-0.00526540363372
28.79,-0.0077775070917
28.8,-0.000241196717752
28.81,-0.00526540363372
28.82,-0.0077775070917
28.83,-0.0102896105497
28.84,-0.000241196717752
28.85,-0.0128017140077
28.86,-0.00526540363372
28.87,-0.00275330017574
28.88,-0.0077775070917
28.89,-0.0077775070917
28.9,-0.0153138174657
28.91,-0.0077775070917
28.92,-0.00275330017574
28.93,-0.0077775070917
28.94,-0.0153138174657
28.95,-0.0077775070917
28.96,-0.0077775070917
28.97,-0.0077775070917
28.98,-0.0128017140077
28.99,-0.00275330017574
29,-0.000241196717752
29.01,-0.0077775070917
29.02,-0.00526540363372
29.03,-0.0128017140077
29.04,-0.0128017140077
29.05,-0.0128017140077
29.06,-0.0128017140077
29.07,-0.0102896105497
29.08,-0.0077775070917
29.09,-0.00526540363372
29.1,-0.000241196717752
29.11,-0.00275330017574
29.12,-0.00526540363372
29.13,-0.0077775070917
29.14,-0.0077775070917
29.15,-0.00526540363372
29.16,-0.0128017140077
29.17,-0.0102896105497
29.18,-0.0077775070917
29.19,-0.00526540363372
29.2,-0.0077775070917
29.21,-0.0128017140077
29.22,-0.0077775070917
29.23,-0.0128017140077
29.24,-0.00275330017574
29.25,-0.0102896105497
29.26,-0.0077775070917
29.27,-0.0153138174657
29.28,-0.00526540363372
29.29,-0.000241196717752
29.3,-0.00526540363372
29.31,-0.000241196717752
29.32,-0.0077775070917
29.33,-0.00526540363372
29.34,-0.0128017140077
29.35,-0.0128017140077
29.36,-0.00275330017574
29.37,-0.0077775070917
29.38,-0.0077775070917
29.39,-0.000241196717752
29.4,-0.0102896105497
29.41,-0.0077775070917
29.42,-0.00526540363372
29.43,-0.000241196717752
29.44,-0.0077775070917
29.45,-0.0128017140077
29.46,-0.00526540363372
29.47,-0.00526540363372
29.48,-0.0128017140077
29.49,-0.0077775070917
29.5,-0.00275330017574
29.51,-0.0102896105497
29.52,-0.0077775070917
29.53,-0.00275330017574
29.54,-0.00275330017574
29.55,-0.0128017140077
29.56,-0.0077775070917
29.57,-0.0077775070917
29.58,-0.0077775070917
29.59,-0.00275330017574
29.6,-0.00526540363372
29.61,-0.00526540363372
29.62,-0.00275330017574
29.63,-0.0077775070917
29.64,-0.0153138174657
29.65,-0.00275330017574
29.66,-0.0128017140077
29.67,-0.00526540363372
29.68,-0.0128017140077
29.69,-0.0077775070917
29.7,-0.00526540363372
29.71,-0.0077775070917
29.72,-0.0077775070917
29.73,-0.00526540363372
29.74,-0.0077775070917
29.75,-0.00526540363372
29.76,-0.000241196717752
29.77,-0.0077775070917
29.78,-0.0102896105497
29.79,-0.0077775070917
29.8,-0.00526540363372
29.81,-0.00526540363372
29.82,-0.00275330017574
29.83,-0.0153138174657
29.84,-0.00526540363372
29.85,-0.00526540363372
29.86,-0.0128017140077
29.87,-0.00275330017574
29.88,-0.0077775070917
29.89,-0.0077775070917
29.9,-0.0077775070917
29.91,-0.0077775070917
29.92,-0.00526540363372
29.93,-0.0128017140077
29.94,-0.0077775070917
29.95,-0.0077775070917
29.96,-0.0077775070917
29.97,-0.0102896105497
29.98,-0.000241196717752
29.99,-0.0128017140077
30,-0.0077775070917
30.01,-0.00275330017574
30.02,-0.0128017140077
30.03,-0.0128017140077
30.04,-0.0128017140077
30.05,-0.0128017140077
30.06,-0.0077775070917
30.07,-0.0077775070917
30.08,-0.0153138174657
30.09,-0.0077775070917
30.1,-0.00275330017574
30.11,-0.0077775070917
30.12,-0.0077775070917
30.13,-0.0077775070917
30.14,-0.0102896105497
30.15,-0.0077775070917
30.16,-0.00275330017574
30.17,-0.00275330017574
30.18,-0.0128017140077
30.19,-0.000241196717752
30.2,-0.00275330017574
30.21,-0.0077775070917
30.22,-0.0077775070917
30.23,-0.0077775070917
30.24,-0.0128017140077
30.25,-0.000241196717752
30.26,-0.0077775070917
30.27,-0.00275330017574
30.28,-0.00526540363372
30.29,-0.00275330017574
30.3,-0.0128017140077
30.31,-0.0077775070917
30.32,-0.0077775070917
30.33,-0.0128017140077
30.34,-0.0077775070917
30.35,-0.0128017140077
30.36,-0.0077775070917
30.37,-0.0153138174657
30.38,-0.0128017140077
30.39,-0.0077775070917
30.4,-0.0077775070917
30.41,-0.00275330017574
30.42,-0.0128017140077
30.43,-0.0077775070917
30.44,-0.00275330017574
30.45,-0.00275330017574
30.46,-0.0128017140077
30.47,-0.0077775070917
30.48,-0.0102896105497
30.49,-0.0077775070917
30.5,-0.0077775070917
30.51,-0.0102896105497
30.52,-0.0102896105497
30.53,-0.00275330017574
30.54,-0.0077775070917
30.55,-0.0077775070917
30.56,-0.00275330017574
30.57,-0.0102896105497
30.58,-0.0153138174657
30.59,-0.0102896105497
30.6,-0.0077775070917
30.61,-0.0128017140077
30.62,-0.00275330017574
30.63,-0.0077775070917
30.64,-0.0128017140077
30.65,-0.0128017140077
30.66,-0.0128017140077
30.67,-0.00526540363372
30.68,-0.00526540363372
30.69,-0.00275330017574
30.7,-0.000241196717752
30.71,-0.0102896105497
30.72,-0.0102896105497
30.73,-0.0077775070917
30.74,-0.0077775070917
30.75,-0.000241196717752
30.76,-0.000241196717752
30.77,-0.0077775070917
30.78,-0.0128017140077
30.79,-0.0077775070917
30.8,-0.00275330017574
30.81,-0.0077775070917
30.82,-0.00275330017574
30.83,-0.0128017140077
30.84,-0.0077775070917
30.85,-0.0102896105497
30.86,-0.0128017140077
30.87,-0.0077775070917
30.88,-0.000241196717752
30.89,-0.0077775070917
30.9,-0.0077775070917
30.91,-0.0128017140077
30.92,-0.0128017140077
30.93,-0.00526540363372
30.94,-0.0077775070917
30.95,-0.0128017140077
30.96,-0.0153138174657
30.97,-0.00526540363372
30.98,-0.00275330017574
30.99,-0.0077775070917
31,-0.0077775070917
31.01,-0.0153138174657
31.02,-0.0077775070917
31.03,-0.0077775070917
31.04,-0.0077775070917
31.05,-0.0077775070917
31.06,-0.0128017140077
31.07,-0.000241196717752
31.08,-0.00526540363372
31.09,-0.0153138174657
31.1,-0.00275330017574
31.11,-0.0128017140077
31.12,-0.0077775070917
31.13,-0.0077775070917
31.14,-0.000241196717752
31.15,-0.0128017140077
31.16,-0.0128017140077
31.17,-0.00275330017574
31.18,-0.0128017140077
31.19,-0.0077775070917
31.2,-0.00526540363372
31.21,-0.00275330017574
31.22,-0.0077775070917
31.23,-0.00275330017574
31.24,-0.000241196717752
31.25,-0.0077775070917
31.26,-0.0077775070917
31.27,-0.00275330017574
31.28,-0.0128017140077
31.29,-0.00526540363372
31.3,-0.000241196717752
31.31,-0.0077775070917
31.32,-0.00275330017574
31.33,-0.00526540363372
31.34,-0.00526540363372
31.35,-0.00275330017574
31.36,-0.00526540363372
31.37,-0.0077775070917
31.38,-0.0128017140077
31.39,-0.0077775070917
31.4,-0.000241196717752
31.41,-0.0077775070917
31.42,-0.0102896105497
31.43,-0.00526540363372
31.44,-0.0077775070917
31.45,-0.00275330017574
31.46,-0.0077775070917
31.47,-0.0128017140077
31.48,-0.0102896105497
31.49,-0.0128017140077
31.5,-0.0128017140077
31.51,-0.0128017140077
31.52,-0.0077775070917
31.53,-0.0153138174657
31.54,-0.0077775070917
31.55,-0.00275330017574
31.56,-0.0128017140077
31.57,-0.0077775070917
31.58,-0.0077775070917
31.59,-0.00526540363372
31.6,-0.0077775070917
31.61,-0.00526540363372
31.62,-0.0077775070917
31.63,-0.00275330017574
31.64,-0.00275330017574
31.65,-0.0077775070917
31.66,-0.0077775070917
31.67,-0.0128017140077
31.68,-0.0077775070917
31.69,-0.00275330017574
31.7,-0.000241196717752
31.71,-0.0077775070917
31.72,-0.0128017140077
31.73,-0.00526540363372
31.74,-0.0128017140077
31.75,-0.0077775070917
31.76,-0.00275330017574
31.77,-0.0128017140077
31.78,-0.0077775070917
31.79,-0.0077775070917
31.8,-0.000241196717752
31.81,-0.00526540363372
31.82,-0.00275330017574
31.83,-0.00526540363372
31.84,-0.0128017140077
31.85,-0.0077775070917
31.86,-0.000241196717752
31.87,-0.0102896105497
31.88,-0.0128017140077
31.89,-0.0077775070917
31.9,-5.06715387147
31.91,-5.0294723196
31.92,-4.99430287119
31.93,-4.96918183661
31.94,-4.93652449166
31.95,-4.89381873287
31.96,-4.86367349137
31.97,-4.83352824988
31.98,-4.79333459455
31.99,-4.77072566343
32,-4.73304411156
32.01,-4.70038676661
32.02,-4.66772942165
32.03,-4.63758418016
32.04,-4.60241473174
32.05,-4.58231790408
32.06,-4.53961214529
32.07,-4.51700321417
32.08,-4.48183376576
32.09,-4.44917642081
32.1,-4.42656748968
32.11,-4.40144645511
32.12,-4.36878911015
32.13,-4.33110755828
32.14,-4.30849862716
32.15,-4.27835338566
32.16,-4.24569604071
32.17,-4.22057500613
32.18,-4.18791766118
32.19,-4.16028452314
32.2,-4.14018769547
32.21,-4.10501824706
32.22,-4.08240931594
32.23,-4.0547761779
32.24,-4.02965514332
32.25,-4.00453410874
32.26,-3.97690097071
32.27,-3.94926783267
32.28,-3.92414679809
32.29,-3.89148945313
32.3,-3.86636841855
32.31,-3.84375948743
32.32,-3.81863845285
32.33,-3.79351741827
32.34,-3.76588428024
32.35,-3.74578745257
32.36,-3.71815431453
32.37,-3.6905211765
32.38,-3.67042434883
32.39,-3.64530331425
32.4,-3.61767017621
32.41,-3.59757334855
32.42,-3.57496441743
32.43,-3.55737969322
32.44,-3.52221024481
32.45,-3.49960131369
32.46,-3.48201658948
32.47,-3.46191976182
32.48,-3.43428662378
32.49,-3.41670189958
32.5,-3.38655665808
32.51,-3.36897193387
32.52,-3.34887510621
32.53,-3.31872986471
32.54,-3.30114514051
32.55,-3.27853620939
32.56,-3.26346358864
32.57,-3.23834255406
32.58,-3.21573362294
32.59,-3.19563679527
32.6,-3.17302786415
32.61,-3.14790682957
32.62,-3.12781000191
32.63,-3.10771317424
32.64,-3.0926405535
32.65,-3.07505582929
32.66,-3.05495900163
32.67,-3.02983796705
32.68,-3.00471693247
32.69,-2.99718062209
32.7,-2.96954748405
32.71,-2.94442644947
32.72,-2.9368901391
32.73,-2.91176910452
32.74,-2.89418438031
32.75,-2.87408755265
32.76,-2.85650282845
32.77,-2.83138179387
32.78,-2.81882127658
32.79,-2.80626075929
32.8,-2.78616393162
32.81,-2.7635550005
32.82,-2.74345817284
32.83,-2.72084924171
32.84,-2.70828872442
32.85,-2.69572820713
32.86,-2.67311927601
32.87,-2.65051034489
32.88,-2.64297403452
32.89,-2.61785299994
32.9,-2.61031668956
32.91,-2.58770775844
32.92,-2.57012303424
32.93,-2.55253831003
32.94,-2.53495358582
32.95,-2.51988096508
32.96,-2.49727203395
32.97,-2.4947599305
32.98,-2.47466310283
32.99,-2.45456627517
33,-2.44451786134
33.01,-2.42190893021
33.02,-2.40683630947
33.03,-2.39176368872
33.04,-2.38171527489
33.05,-2.36161844722
33.06,-2.34152161956
33.07,-2.33147320573
33.08,-2.31891268844
33.09,-2.30384006769
33.1,-2.28374324002
33.11,-2.26867061928
33.12,-2.24857379161
33.13,-2.23350117087
33.14,-2.23098906741
33.15,-2.21089223974
33.16,-2.19079541208
33.17,-2.17823489479
33.18,-2.16818648096
33.19,-2.14808965329
33.2,-2.14557754984
33.21,-2.12045651526
33.22,-2.11040810142
33.23,-2.10287179105
33.24,-2.07775075647
33.25,-2.06519023918
33.26,-2.05765392881
33.27,-2.04509341152
33.28,-2.03755710114
33.29,-2.01746027348
33.3,-2.00238765273
33.31,-1.98731503198
33.32,-1.97977872161
33.33,-1.96973030778
33.34,-1.95716979049
33.35,-1.94209716974
33.36,-1.92200034208
33.37,-1.91948823862
33.38,-1.90441561787
33.39,-1.88683089366
33.4,-1.87427037637
33.41,-1.86924616946
33.42,-1.85417354871
33.43,-1.84161303142
33.44,-1.83156461759
33.45,-1.81649199684
33.46,-1.79890727263
33.47,-1.79388306572
33.48,-1.78383465189
33.49,-1.76876203114
33.5,-1.75620151385
33.51,-1.75368941039
33.52,-1.74364099656
33.53,-1.72605627235
33.54,-1.71349575506
33.55,-1.70847154815
33.56,-1.68586261702
33.57,-1.67832630665
33.58,-1.67581420319
33.59,-1.6632536859
33.6,-1.64818106516
33.61,-1.63310844441
33.62,-1.62808423749
33.63,-1.62054792712
33.64,-1.60045109945
33.65,-1.60045109945
33.66,-1.57784216833
33.67,-1.58286637525
33.68,-1.55774534067
33.69,-1.55523323721
33.7,-1.54518482338
33.71,-1.53513640955
33.72,-1.53011220263
33.73,-1.51503958188
33.74,-1.50499116805
33.75,-1.50247906459
33.76,-1.48740644384
33.77,-1.47735803001
33.78,-1.4723338231
33.79,-1.46228540926
33.8,-1.4421885816
33.81,-1.43465227123
33.82,-1.42962806431
33.83,-1.42209175394
33.84,-1.41706754702
33.85,-1.40701913319
33.86,-1.39194651244
33.87,-1.38441020207
33.88,-1.38189809861
33.89,-1.36180127094
33.9,-1.35677706403
33.91,-1.35426496057
33.92,-1.34170444328
33.93,-1.33416813291
33.94,-1.32914392599
33.95,-1.3165834087
33.96,-1.30653499487
33.97,-1.2989986845
33.98,-1.29397447758
33.99,-1.27638975337
34,-1.27387764992
34.01,-1.26634133954
34.02,-1.25126871879
34.03,-1.25126871879
34.04,-1.24122030496
34.05,-1.23368399459
34.06,-1.23368399459
